tweet_id,tweet,sentiment,created_at,hashtags,username,location,retweet_count,org_tweet,org_lang,favorite_count,latitude,longitude,cleaned_tweet,currenttime,positive_prob,negative_prob,neutral_prob,place,date,time,date_time,current_date_time,temp_c,wind_kph,wind_degree,wind_dir,pressure_in,precip_mm,humidity,cloud,feelslike_c,vis_km,uv,gust_kph,conditions
1642985722952171520,"@CinemaTweets1 man... the classics",neutral,"2023-04-03 20:21:36",,Goodkid,"Bengaluru, India",0,"@CinemaTweets1 man... the classics",en,0,12.9767936,77.590082,"cinematweets1 man classics","2023-04-04 01:58:24",0.20446415,0.025294013,0.7702418,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985725221294080,"Mourinho will call doucoure a stupid cnut
Kane the intelligent cnut

#Spurs",negative,"2023-04-03 20:21:36",Spurs,"Shreyas Rao","Bengaluru, India",0,"Mourinho will call doucoure a stupid cnut
Kane the intelligent cnut

#Spurs",en,0,12.9767936,77.590082,"mourinho will call doucoure stupid cnut kane intelligent cnut spurs","2023-04-04 01:58:24",0.03197942,0.5942783,0.37374234,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985749158191104,"@EzerRatchaga 🤣🤣",neutral,"2023-04-03 20:21:42",,Deepu,"Bengaluru, India",0,"@EzerRatchaga 🤣🤣",und,0,12.9767936,77.590082,ezerratchaga,"2023-04-04 01:58:24",0.09605965,0.10796524,0.7959751,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985759128059905,"@ManiSharrma Hi",neutral,"2023-04-03 20:21:44",,Perumalmahendran,Bengaluru,0,"@ManiSharrma Hi",und,0,12.9767936,77.590082,"manisharrma hi","2023-04-04 01:58:24",0.11293736,0.092735454,0.79432726,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985769257271296,"🤔 https://t.co/d6lJ7BJu7b",neutral,"2023-04-03 20:21:47",,"Hafeezur Rahman","Bangalore, India",0,"🤔 https://t.co/d6lJ7BJu7b",und,0,12.9767936,77.590082,,"2023-04-04 01:58:24",0.29043326,0.2582943,0.45127246,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985769290838017,"Wtf ngggaaaaa https://t.co/0cvrs9xwnp",negative,"2023-04-03 20:21:47",,"Adish Shetty ","Bengaluru, India",0,"Wtf ngggaaaaa https://t.co/0CVrS9xwnp",tl,0,12.9767936,77.590082,"wtf ngggaaaaa","2023-04-04 01:58:24",0.04163367,0.6091208,0.34924555,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985774504349696,"I sometimes legit hear the cornfield chase theme in my head. I know
It’s not normal but I don’t want it to stop",negative,"2023-04-03 20:21:48",,"Jayanth Ragav","Hosur, India",0,"I sometimes legit hear the cornfield chase theme in my head. I know
It’s not normal but I don’t want it to stop",en,0,12.7328844,77.8309478,"sometimes legit hear cornfield chase theme head know s normal don t want stop","2023-04-04 01:58:24",0.079891525,0.6025381,0.3175704,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985783333388288,"@chris_sutton73 idiot",negative,"2023-04-03 20:21:50",,"Shreyas Rao","Bengaluru, India",0,"@chris_sutton73 Idiot",sv,0,12.9767936,77.590082,"chris sutton73 idiot","2023-04-04 01:58:24",0.007734127,0.90770555,0.08456039,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985825045721092,"#NewProfilePic https://t.co/QxZx2c2yLl",neutral,"2023-04-03 20:22:00",NewProfilePic,"ಮಹಾವೀರ ಜೈನ್ MAHAVEER JAIN","Bengaluru, India",1,"#NewProfilePic https://t.co/QxZx2c2yLl",und,1,12.9767936,77.590082,newprofilepic,"2023-04-04 01:58:24",0.19884227,0.040391196,0.76076657,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985825897164800,"Anakin : ) 

Anakin sends eCommerce stores and brands the pricing, products, and trends data of other similar stores (their competitors) so they can adjust their prices accordingly, fast

Interesting? Definitely yes 😊.... Let's discuss
1/n https://t.co/ZfvZ0C0v9h",positive,"2023-04-03 20:22:00",,ap.,Bengaluru,0,"Anakin : ) 

Anakin sends eCommerce stores and brands the pricing, products, and trends data of other similar stores (their competitors) so they can adjust their prices accordingly, fast

Interesting? Definitely yes 😊.... Let's discuss
1/n https://t.co/ZfvZ0C0v9h",en,0,12.9767936,77.590082,"anakin anakin sends ecommerce stores brands pricing products trends data similar stores competitors can adjust prices accordingly fast interesting definitely yes let s discuss 1 n","2023-04-04 01:58:24",0.5550391,0.009439004,0.43552187,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985878858629120,"@markets Time to be cautious. Big players bring common people in the system when they have to exit.
Don't expect any growth in this only very few will be able to survive.",negative,"2023-04-03 20:22:13",,"AKHILESH MISHRA","Bengaluru, India",0,"@markets Time to be cautious. Big players bring common people in the system when they have to exit.
Don't expect any growth in this only very few will be able to survive.",en,1,12.9767936,77.590082,"markets time cautious big players bring common people system exit don t expect growth will able survive","2023-04-04 01:58:24",0.033961255,0.5390147,0.42702404,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985879286448129,"@7thedestroyerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
Khaleja Apud dialogues is concert the untadi😂",neutral,"2023-04-03 20:22:13",,dhfm_vk1,"Bengaluru, India",0,"@7theDestroyeRRR @DailyCultureYT Orange apud musical concert ayindi
Khaleja apud dialogues lo concert la untadi😂",es,0,12.9767936,77.590082,"7thedestroyerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr khaleja apud dialogues concert untadi","2023-04-04 01:58:24",0.06863162,0.07886423,0.85250413,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985898882240514,"@ARIEL_SIDON @DKShivakumar Mandya (KTK), Apr 3 (PTI) A case was registered by the police against Karnataka Congress chief D K Shivakumar on Monday for allegedly distributing cash during a poll campaign.",neutral,"2023-04-03 20:22:18",,"CITIZEN VOICE #WIDEN S-Cross#","Bengaluru, India",0,"@ARIEL_SIDON @DKShivakumar Mandya (KTK), Apr 3 (PTI) A case was registered by the police against Karnataka Congress chief D K Shivakumar on Monday for allegedly distributing cash during a poll campaign.",en,0,12.9767936,77.590082,"ariel sidon dkshivakumar mandya ktk apr 3 pti case registered police karnataka congress chief d k shivakumar monday allegedly distributing cash poll campaign","2023-04-04 01:58:24",0.012476872,0.29993543,0.6875876,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985904527773697,"@ARanganathan72 Violence only in the festival
Celebrated the BJP hired goons, brandishing weapons",negative,"2023-04-03 20:22:19",,"noor nigar","Bengaluru, India",0,"@ARanganathan72 Violence only in the festival
Celebrated the BJP hired goons, brandishing weapons",en,0,12.9767936,77.590082,"aranganathan72 violence festival celebrated bjp hired goons brandishing weapons","2023-04-04 01:58:24",0.0064361165,0.77739596,0.21616787,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985912236937217,"@cz_binance Sugar Father https://t.co/CJtevv43BC",neutral,"2023-04-03 20:22:21",,"Arun Pradhan",Bangalore,0,"@cz_binance Sugar Father https://t.co/CJtevv43BC",en,0,12.9767936,77.590082,"cz binance sugar father","2023-04-04 01:58:24",0.036393534,0.18830024,0.7753063,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985934730969088,"@AT1FD3V1L Hello Atif, apologies for the experience you've had with the recent order. We'd like to have this addressed over a call, is this the right time to connect with you?",neutral,"2023-04-03 20:22:26",,"Swiggy Cares",Bengaluru,0,"@AT1FD3V1L Hello Atif, apologies for the experience you've had with the recent order. We'd like to have this addressed over a call, is this the right time to connect with you?",en,0,12.9767936,77.590082,"at1fd3v1l hello atif apologies experience ve recent order d like addressed call right time connect","2023-04-04 01:58:24",0.084112085,0.28025606,0.63563186,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985949989842944,"@peachysmolbean You need to scream properly. !!!!",neutral,"2023-04-03 20:22:30",,Franky,"Bengaluru, India",0,"@peachysmolbean You need to scream properly. !!!!",en,0,12.9767936,77.590082,"peachysmolbean need scream properly","2023-04-04 01:58:24",0.06327769,0.40256977,0.5341525,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642985974136442880,"@d_bathineedi @dailycultureyt re redease cheste untadi🔥",neutral,"2023-04-03 20:22:36",,dhfm_vk1,"Bengaluru, India",0,"@d_bathineedi @DailyCultureYT Re release cheste untadi🔥",ro,0,12.9767936,77.590082,"d bathineedi dailycultureyt re redease cheste untadi","2023-04-04 01:58:24",0.058658883,0.15382935,0.7875118,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986003764748288,"Chinese balloon gathered intelligence from sensitive US military sites – report

https://t.co/WDAgaQ1tAS",neutral,"2023-04-03 20:22:43",,"Siri Rathod","Bengaluru, India",0,"Chinese balloon gathered intelligence from sensitive US military sites – report

https://t.co/WDAgaQ1tAS",en,0,12.9767936,77.590082,"chinese balloon gathered intelligence sensitive us military sites report","2023-04-04 01:58:24",0.023077777,0.14254005,0.8343822,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986034437963776,"Hey @OfficialLoganK , I'd love to use email and password instead of Google Authenticator for signing in. Also, I tried the "forgot password" option but didn't receive an email. 
Can you please help me out? 
Thanks!",neutral,"2023-04-03 20:22:50",,"Manpreet Kaur","Bengaluru, India",0,"Hey @OfficialLoganK , I'd love to use email and password instead of Google Authenticator for signing in. Also, I tried the "forgot password" option but didn't receive an email. 
Can you please help me out? 
Thanks!",en,0,12.9767936,77.590082,"hey officiallogank d love use email password instead google authenticator signing also tried forgot password option didn t receive email can please help thanks","2023-04-04 01:58:24",0.18686041,0.30416346,0.5089761,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986043166306305,"@krishnaeyee Black Pepsi 
Sprite",neutral,"2023-04-03 20:22:52",,"Sri Narasimha Acharya",bengaluru,0,"@krishnaeyee Black Pepsi 
Sprite",en,0,12.9767936,77.590082,"krishnaeyee black pepsi sprite","2023-04-04 01:58:24",0.115324795,0.027305657,0.85736954,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986045011795969,"@AgentAru 🥺🥺",neutral,"2023-04-03 20:22:52",,"ಪಾರ್ಟ್ ಟೈಮ್ ಕುಡ್ಕಾ","Bengaluru, India",0,"@AgentAru 🥺🥺",und,0,12.9767936,77.590082,agentaru,"2023-04-04 01:58:24",0.17867385,0.19126421,0.630062,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986056512602113,"@CoMacDo Intelligent cnut https://t.co/0f4S48NnJa",neutral,"2023-04-03 20:22:55",,"Shreyas Rao","Bengaluru, India",0,"@CoMacDo Intelligent cnut https://t.co/0f4S48NnJa",en,0,12.9767936,77.590082,"comacdo intelligent cnut","2023-04-04 01:58:24",0.08250815,0.17448246,0.7430093,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986071658213376,"@elonmusk Go and sleep man @elonmusk 🥱😴",neutral,"2023-04-03 20:22:59",,"Thejas Thoogudeepa","Bengaluru, India",0,"@elonmusk Go and sleep man @elonmusk 🥱😴",en,0,12.9767936,77.590082,"elonmusk go sleep man elonmusk","2023-04-04 01:58:24",0.058097396,0.20052141,0.7413811,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986081347059712,"@brad_not_pitt Fee is 250+ &amp; spend waiver is 25k or 50k (they mention both)

Almost all Rupay cards can be linked to UPI now.",neutral,"2023-04-03 20:23:01",,EnViCi,"Bengaluru, India",0,"@brad_not_pitt Fee is 250+ &amp; spend waiver is 25k or 50k (they mention both)

Almost all Rupay cards can be linked to UPI now.",en,0,12.9767936,77.590082,"brad pitt fee 250 amp spend waiver 25k 50k mention almost rupay cards can linked upi now","2023-04-04 01:58:24",0.0610049,0.05411785,0.88487726,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986123931811840,"Honest, beautifully written ❤️ https://t.co/lTTNIgAgfh",positive,"2023-04-03 20:23:11",,"Abhishek Pathak","Bengaluru, India",0,"Honest, beautifully written ❤️ https://t.co/lTTNIgAgfh",en,0,12.9767936,77.590082,"honest beautifully written","2023-04-04 01:58:24",0.78797346,0.013177484,0.19884902,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986130110029826,"@iamshivu_ Thanks❤️",neutral,"2023-04-03 20:23:13",,"Vijayananda Hegde","Mangalore, India",0,"@iamshivu_ Thanks❤️",en,0,12.8698101,74.8430082,"iamshivu thanks","2023-04-04 01:58:24",0.48705015,0.017591715,0.4953581,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986144358092800,"These alone touches 3 lakh crores.Annamalai's calculation has not yet been computed.",neutral,"2023-04-03 20:23:16",,"Whistlepodu 💖❤️","Bengaluru, India",0,"இவை மட்டுமே 3லட்சம் கோடிகளை தொடுகிறது தோராயமாக. இன்னும் அண்ணாமலையின் கணக்கீட்டிற்கு உட்படுத்தப்படவில்லை.. நானும் 14th April 2023 அன்று பாஜக தமிழ்நாட்டுல அதிமுகவின் முதுகில் ஏறி சவாரி செய்த போது எவ்வளவு ஆட்டைய போட்டார்கள் என்பது வெளியிடப்படலாமா?",ta,0,12.9767936,77.590082,"alone touches 3 lakh crores annamalai s calculation yet computed","2023-04-04 01:58:24",0.040796775,0.24448352,0.7147197,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986154499911681,"@LoyalYashFan Thanks❤️",positive,"2023-04-03 20:23:19",,"Vijayananda Hegde","Mangalore, India",0,"@LoyalYashFan Thanks❤️",en,0,12.8698101,74.8430082,"loyalyashfan thanks","2023-04-04 01:58:24",0.85194755,0.0028041913,0.14524823,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986173445570563,"It’s not like Tamil Nadu has never seen a guy from Maharashtra named Gaikwad steal their hearts before, is it? 😅 https://t.co/irZJaMpygL",negative,"2023-04-03 20:23:23",,"Aaditya Narayan","Bengaluru, India",0,"It’s not like Tamil Nadu has never seen a guy from Maharashtra named Gaikwad steal their hearts before, is it? 😅 https://t.co/irZJaMpygL",en,2,12.9767936,77.590082,"s like tamil nadu never seen guy maharashtra named gaikwad steal hearts","2023-04-04 01:58:24",0.020205483,0.66164404,0.3181505,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986177719603203,"@kpcc_manjunath @KPCCDasarahalli @kPuttaswamyGow1 @KPuttaswamyGow2 @DKShivakumar @drnagalakshmi_c @kharge @RahulGandhi @AICCMedia @siddaramaiah Congratulations",positive,"2023-04-03 20:23:24",,"KPCC Narasimha",Bengaluru,0,"@kpcc_manjunath @KPCCDasarahalli @kPuttaswamyGow1 @KPuttaswamyGow2 @DKShivakumar @drnagalakshmi_c @kharge @RahulGandhi @AICCMedia @siddaramaiah Congratulations",en,1,12.9767936,77.590082,"kpcc manjunath kpccdasarahalli kputtaswamygow1 kputtaswamygow2 dkshivakumar drnagalakshmi c kharge rahulgandhi aiccmedia siddaramaiah congratulations","2023-04-04 01:58:24",0.5437979,0.008940886,0.44726115,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986182190714881,"@Sudheer_Tweets @Dailycultureyt Bro Anthe Andhrawala Khaleja Tho Compare Chestunava? 🥲",neutral,"2023-04-03 20:23:25",,dhfm_vk1,"Bengaluru, India",0,"@Sudheer_Tweets @DailyCultureYT Bro anthe andhrawala khaleja tho compare chestunava?🥲",hi,0,12.9767936,77.590082,"sudheer tweets dailycultureyt bro anthe andhrawala khaleja tho compare chestunava","2023-04-04 01:58:24",0.03111452,0.06394866,0.90493685,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986205842378752,"@Shahnaw50871729 Should you need further assistance, kindly reply on the email. Our support team shall look into it accordingly.
^Meg",neutral,"2023-04-03 20:23:31",,"Swiggy Cares",Bengaluru,0,"@Shahnaw50871729 Should you need further assistance, kindly reply on the email. Our support team shall look into it accoridngly.

^Meg",en,0,12.9767936,77.590082,"shahnaw50871729 need assistance kindly reply email support team shall look accordingly meg","2023-04-04 01:58:24",0.11483147,0.012895041,0.8722735,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986227443077121,"@GungunSatija moaning real dekha lana ka... omfg🤣🤣",neutral,"2023-04-03 20:23:36",,Goodkid,"Bengaluru, India",0,"@GungunSatija moaning real dekha lana ka... omfg🤣🤣",en,0,12.9767936,77.590082,"gungunsatija moaning real dekha lana ka omfg","2023-04-04 01:58:24",0.033480424,0.34656075,0.6199589,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986234946674690,"suppressing my 2 am urge to have chocolate ice cream  🥲",neutral,"2023-04-03 20:23:38",,prabhat,"Bengaluru, India",0,"suppressing my 2 am urge to have chocolate ice cream  🥲",en,0,12.9767936,77.590082,"suppressing 2 urge chocolate ice cream","2023-04-04 01:58:24",0.36454898,0.041083943,0.5943671,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986248724955137,"@Casey_Evans_ ST
CM #8
GK",neutral,"2023-04-03 20:23:41",,"Falak Lalwani","Bengaluru, India",0,"@Casey_Evans_ ST
CM #8
GK",in,0,12.9767936,77.590082,"casey evans st cm 8 gk","2023-04-04 01:58:24",0.05624521,0.03947017,0.9042846,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986251333828609,"@NandaKrishnaKS Thanks bro 🙌🏻",positive,"2023-04-03 20:23:42",,"Samarth C J","Mysore, India",0,"@NandaKrishnaKS Thanks bro 🙌🏻",en,1,12.3051828,76.6553609,"nandakrishnaks thanks bro","2023-04-04 01:58:24",0.58260936,0.0074498495,0.4099408,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986333055623174,"@post_manoj @ShikzeeeDraws Motivational Manja",neutral,"2023-04-03 20:24:01",,Franky,"Bengaluru, India",0,"@post_manoj @ShikzeeeDraws Motivational Manja",und,0,12.9767936,77.590082,"post manoj shikzeeedraws motivational manja","2023-04-04 01:58:24",0.046945933,0.042940017,0.9101141,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986355411292160,"@NandaKrishnaKS Yess 😎😎😎 , vere level",neutral,"2023-04-03 20:24:06",,"Samarth C J","Mysore, India",0,"@NandaKrishnaKS Yess 😎😎😎 , vere level",en,1,12.3051828,76.6553609,"nandakrishnaks yess vere level","2023-04-04 01:58:24",0.14269581,0.055745948,0.80155826,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986363917160449,"4 people followed me and 4 people unfollowed me // automatically checked by https://t.co/8ZQwATfg4b",neutral,"2023-04-03 20:24:09",,"Abhinav Azad","Bengaluru, India",0,"4 people followed me and 4 people unfollowed me // automatically checked by https://t.co/8ZQwATfg4b",en,0,12.9767936,77.590082,"4 people followed 4 people unfollowed automatically checked","2023-04-04 01:58:24",0.041274495,0.32686585,0.6318596,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986433609871360,"@HDFCBank_Cares @RBIsays Why do u need more amt for closing the personal loan account which has bee paid for more than 1 year ard 52000 rs monthly. Please kindly let me close my personal loan.. I am only going to pay another bank loan you are not then why this much hidden charges.?",negative,"2023-04-03 20:24:25",,"Padma Sivasree","Mysore, India",0,"@HDFCBank_Cares @RBIsays Why do u need more amt for closing the personal loan account which has bee paid for more than 1 year ard 52000 rs monthly. Please kindly let me close my personal loan.. I am only going to pay another bank loan you are not then why this much hidden charges.?",en,0,12.3051828,76.6553609,"hdfcbank cares rbisays u need amt closing personal loan account bee paid 1 year ard 52000 rs monthly please kindly let close personal loan going pay another bank loan much hidden charges","2023-04-04 01:58:24",0.020832065,0.62474185,0.3544261,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986466954584067,"@Enraged_Indian @ProsaicView @ajay43 @DeccanHerald 
 Exactly, ask the BJP government where's all the money going? 
BJP will say it is going for all the inauguration of projects that the PM is undertaking at the moment. 
PM has come to Karnataka 7 times. 
Why? Because election in Karnataka. OK?",neutral,"2023-04-03 20:24:33",,nishaDev1,Bangalore,0,"@Enraged_Indian @ProsaicView @ajay43 @DeccanHerald 
 Exactly, ask the BJP government where's all the money going? 
BJP will say it is going for all the inauguration of projects that the PM is undertaking at the moment. 
PM has come to Karnataka 7 times. 
Why? Because election in Karnataka. OK?",en,0,12.9767936,77.590082,"enraged indian prosaicview ajay43 deccanherald exactly ask bjp government s money going bjp will say going inauguration projects pm undertaking moment pm come karnataka 7 times election karnataka ok","2023-04-04 01:58:24",0.06272313,0.14043693,0.79683995,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986481995386880,"@Ajumplakdibampa DC 2.0?",neutral,"2023-04-03 20:24:37",,"G!R! Яamki","Bengaluru, India",0,"@Ajumplakdibampa DC 2.0?",und,0,12.9767936,77.590082,"ajumplakdibampa dc 2 0","2023-04-04 01:58:24",0.05206628,0.097317755,0.850616,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986548705792000,"@myntra @MyntraSupport  can you please get this sunglasses in stock I am waiting from so many days https://t.co/rfN0s9tfrq",neutral,"2023-04-03 20:24:53",,"Adi khyma","Bengaluru, India",0,"@myntra @MyntraSupport  can you please get this sunglasses in stock I am waiting from so many days https://t.co/rfN0s9tfrq",en,0,12.9767936,77.590082,"myntra myntrasupport can please get sunglasses stock waiting many days","2023-04-04 01:58:24",0.3228217,0.08603053,0.5911477,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986592720543747,"🤣🤣🤣 https://t.co/x6FCd9iKcC",neutral,"2023-04-03 20:25:03",,"புஞ்சை குமாரசாமி","Bangalore, India",0,"🤣🤣🤣 https://t.co/x6FCd9iKcC",und,0,12.9767936,77.590082,,"2023-04-04 01:58:24",0.29043326,0.2582943,0.45127246,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986601814052864,"@sallogupta We have pulled up the order details. Kindly help us with a convenient time to reach out to you over a call.

^Meg",neutral,"2023-04-03 20:25:05",,"Swiggy Cares",Bengaluru,0,"@sallogupta We have pulled up the order details. Kindly help us with a convenient time to reach out to you over a call.

^Meg",en,0,12.9767936,77.590082,"sallogupta pulled order details kindly help us convenient time reach call meg","2023-04-04 01:58:24",0.2239487,0.007670186,0.7683811,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
1642986606796865536,"🙏 https://t.co/2Ghc1byqF6",neutral,"2023-04-03 20:25:06",,"Hamsini MS","Bengaluru, India",0,"🙏 https://t.co/2Ghc1byqF6",und,0,12.9767936,77.590082,,"2023-04-04 01:58:24",0.29043326,0.2582943,0.45127246,Bangalore,2023-04-04,01:58:00,"2023-04-04 01:58:00","2023-04-04 01:58:24",24,9,140,SE,29.94,0,78,50,25.5,6,1,16.2,"Partly cloudy"
